########################################################
# Region definition file for TIDIGITS corpus
# Column 1: Filename 
# Column 2: Speaker's id  
# Column 3: Speaker's Sex
# Column 4: Speaker's Age
# column 5: Region 
# column 6: Usage
#########################################################
Filename Speaker_id Sex Age Region Usage
/test/girl/lk/8842a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/8a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/8b.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/8z69782a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/91o4a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/93a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/95z2a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/96oa.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/9a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/9b.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/9o82o38a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/o1345a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/o3a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/o65a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/oa.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/ob.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/oo611a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/ooo7a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/z2537a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/z31a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/z7a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/z94a.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/za.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/zb.wav lk G 10-20 Delaware_Valley test
/test/girl/lk/zz8za.wav lk G 10-20 Delaware_Valley test
/test/girl/lm/173a.wav lm G 10-20 North_Central test
/test/girl/lm/17a.wav lm G 10-20 North_Central test
/test/girl/lm/1843891a.wav lm G 10-20 North_Central test
/test/girl/lm/18485a.wav lm G 10-20 North_Central test
/test/girl/lm/1a.wav lm G 10-20 North_Central test
/test/girl/lm/1b.wav lm G 10-20 North_Central test
/test/girl/lm/1z567a.wav lm G 10-20 North_Central test
/test/girl/lm/2314za.wav lm G 10-20 North_Central test
/test/girl/lm/27758a.wav lm G 10-20 North_Central test
/test/girl/lm/287a.wav lm G 10-20 North_Central test
/test/girl/lm/29a.wav lm G 10-20 North_Central test
/test/girl/lm/2a.wav lm G 10-20 North_Central test
/test/girl/lm/2b.wav lm G 10-20 North_Central test
/test/girl/lm/2z36z2za.wav lm G 10-20 North_Central test
/test/girl/lm/322z819a.wav lm G 10-20 North_Central test
/test/girl/lm/33a.wav lm G 10-20 North_Central test
/test/girl/lm/346o9a.wav lm G 10-20 North_Central test
/test/girl/lm/388a.wav lm G 10-20 North_Central test
/test/girl/lm/3a.wav lm G 10-20 North_Central test
/test/girl/lm/3b.wav lm G 10-20 North_Central test
/test/girl/lm/3o761a.wav lm G 10-20 North_Central test
/test/girl/lm/415a.wav lm G 10-20 North_Central test
/test/girl/lm/44a.wav lm G 10-20 North_Central test
/test/girl/lm/457a.wav lm G 10-20 North_Central test
/test/girl/lm/465a.wav lm G 10-20 North_Central test
/test/girl/lm/4749a.wav lm G 10-20 North_Central test
/test/girl/lm/4a.wav lm G 10-20 North_Central test
/test/girl/lm/4b.wav lm G 10-20 North_Central test
/test/girl/lm/52oa.wav lm G 10-20 North_Central test
/test/girl/lm/54283a.wav lm G 10-20 North_Central test
/test/girl/lm/5655z78a.wav lm G 10-20 North_Central test
/test/girl/lm/5979924a.wav lm G 10-20 North_Central test
/test/girl/lm/5a.wav lm G 10-20 North_Central test
/test/girl/lm/5b.wav lm G 10-20 North_Central test
/test/girl/lm/5o39a.wav lm G 10-20 North_Central test
/test/girl/lm/621o3a.wav lm G 10-20 North_Central test
/test/girl/lm/661a.wav lm G 10-20 North_Central test
/test/girl/lm/68a.wav lm G 10-20 North_Central test
/test/girl/lm/69a.wav lm G 10-20 North_Central test
/test/girl/lm/6a.wav lm G 10-20 North_Central test
/test/girl/lm/6b.wav lm G 10-20 North_Central test
/test/girl/lm/6o23a.wav lm G 10-20 North_Central test
/test/girl/lm/7125887a.wav lm G 10-20 North_Central test
/test/girl/lm/7276a.wav lm G 10-20 North_Central test
/test/girl/lm/7551325a.wav lm G 10-20 North_Central test
/test/girl/lm/7854a.wav lm G 10-20 North_Central test
/test/girl/lm/7a.wav lm G 10-20 North_Central test
/test/girl/lm/7b.wav lm G 10-20 North_Central test
/test/girl/lm/7z4za.wav lm G 10-20 North_Central test
/test/girl/lm/811a.wav lm G 10-20 North_Central test
/test/girl/lm/8219zz3a.wav lm G 10-20 North_Central test
/test/girl/lm/83a.wav lm G 10-20 North_Central test
/test/girl/lm/864a.wav lm G 10-20 North_Central test
/test/girl/lm/89633zza.wav lm G 10-20 North_Central test
/test/girl/lm/8a.wav lm G 10-20 North_Central test
/test/girl/lm/8b.wav lm G 10-20 North_Central test
/test/girl/lm/9293a.wav lm G 10-20 North_Central test
/test/girl/lm/944o412a.wav lm G 10-20 North_Central test
/test/girl/lm/95a.wav lm G 10-20 North_Central test
/test/girl/lm/973za.wav lm G 10-20 North_Central test
/test/girl/lm/9a.wav lm G 10-20 North_Central test
/test/girl/lm/9b.wav lm G 10-20 North_Central test
/test/girl/lm/9ooa.wav lm G 10-20 North_Central test
/test/girl/lm/o1a.wav lm G 10-20 North_Central test
/test/girl/lm/o526a.wav lm G 10-20 North_Central test
/test/girl/lm/o6937a.wav lm G 10-20 North_Central test
/test/girl/lm/o8o6oo5a.wav lm G 10-20 North_Central test
/test/girl/lm/oa.wav lm G 10-20 North_Central test
/test/girl/lm/ob.wav lm G 10-20 North_Central test
/test/girl/lm/oo47a.wav lm G 10-20 North_Central test
/test/girl/lm/z1453a.wav lm G 10-20 North_Central test
/test/girl/lm/z1z26a.wav lm G 10-20 North_Central test
/test/girl/lm/z6a.wav lm G 10-20 North_Central test
/test/girl/lm/z99za.wav lm G 10-20 North_Central test
/test/girl/lm/za.wav lm G 10-20 North_Central test
/test/girl/lm/zb.wav lm G 10-20 North_Central test
/test/girl/lm/zza.wav lm G 10-20 North_Central test
/test/girl/ma/14713a.wav ma G 10-20 New_York_City test
/test/girl/ma/157a.wav ma G 10-20 New_York_City test
/test/girl/ma/1589a.wav ma G 10-20 New_York_City test
/test/girl/ma/16o756oa.wav ma G 10-20 New_York_City test
/test/girl/ma/17za.wav ma G 10-20 New_York_City test
/test/girl/ma/1a.wav ma G 10-20 New_York_City test
/test/girl/ma/1b.wav ma G 10-20 New_York_City test
/test/girl/ma/211o714a.wav ma G 10-20 New_York_City test
/test/girl/ma/2235883a.wav ma G 10-20 New_York_City test
/test/girl/ma/2421o49a.wav ma G 10-20 New_York_City test
/test/girl/ma/2a.wav ma G 10-20 New_York_City test
/test/girl/ma/2b.wav ma G 10-20 New_York_City test
/test/girl/ma/2o66oa.wav ma G 10-20 New_York_City test
/test/girl/ma/2oooa.wav ma G 10-20 New_York_City test
/test/girl/ma/31276a.wav ma G 10-20 New_York_City test
/test/girl/ma/3381a.wav ma G 10-20 New_York_City test
/test/girl/ma/34z3a.wav ma G 10-20 New_York_City test
/test/girl/ma/37a.wav ma G 10-20 New_York_City test
/test/girl/ma/38a.wav ma G 10-20 New_York_City test
/test/girl/ma/3a.wav ma G 10-20 New_York_City test
/test/girl/ma/3b.wav ma G 10-20 New_York_City test
/test/girl/ma/41a.wav ma G 10-20 New_York_City test
/test/girl/ma/4295a.wav ma G 10-20 New_York_City test
/test/girl/ma/45463a.wav ma G 10-20 New_York_City test
/test/girl/ma/498oa.wav ma G 10-20 New_York_City test
/test/girl/ma/4a.wav ma G 10-20 New_York_City test
/test/girl/ma/4b.wav ma G 10-20 New_York_City test
/test/girl/ma/4z847a.wav ma G 10-20 New_York_City test
/test/girl/ma/51872z6a.wav ma G 10-20 New_York_City test
/test/girl/ma/51z7893a.wav ma G 10-20 New_York_City test
/test/girl/ma/53o16a.wav ma G 10-20 New_York_City test
/test/girl/ma/5a.wav ma G 10-20 New_York_City test
/test/girl/ma/5b.wav ma G 10-20 New_York_City test
/test/girl/ma/5za.wav ma G 10-20 New_York_City test
/test/girl/ma/5zz5369a.wav ma G 10-20 New_York_City test
/test/girl/ma/62326a.wav ma G 10-20 New_York_City test
/test/girl/ma/6254a.wav ma G 10-20 New_York_City test
/test/girl/ma/648a.wav ma G 10-20 New_York_City test
/test/girl/ma/64a.wav ma G 10-20 New_York_City test
/test/girl/ma/665o61oa.wav ma G 10-20 New_York_City test
/test/girl/ma/6a.wav ma G 10-20 New_York_City test
/test/girl/ma/6b.wav ma G 10-20 New_York_City test
/test/girl/ma/72786a.wav ma G 10-20 New_York_City test
/test/girl/ma/79a.wav ma G 10-20 New_York_City test
/test/girl/ma/79b.wav ma G 10-20 New_York_City test
/test/girl/ma/7a.wav ma G 10-20 New_York_City test
/test/girl/ma/7b.wav ma G 10-20 New_York_City test
/test/girl/ma/7ooa.wav ma G 10-20 New_York_City test
/test/girl/ma/7za.wav ma G 10-20 New_York_City test
/test/girl/ma/81a.wav ma G 10-20 New_York_City test
/test/girl/ma/84o24ooa.wav ma G 10-20 New_York_City test
/test/girl/ma/852a.wav ma G 10-20 New_York_City test
/test/girl/ma/8a.wav ma G 10-20 New_York_City test
/test/girl/ma/8b.wav ma G 10-20 New_York_City test
/test/girl/ma/8z32a.wav ma G 10-20 New_York_City test
/test/girl/ma/8zz43a.wav ma G 10-20 New_York_City test
/test/girl/ma/928a.wav ma G 10-20 New_York_City test
/test/girl/ma/9291a.wav ma G 10-20 New_York_City test
/test/girl/ma/9359za.wav ma G 10-20 New_York_City test
/test/girl/ma/959a.wav ma G 10-20 New_York_City test
/test/girl/ma/97o55a.wav ma G 10-20 New_York_City test
/test/girl/ma/9a.wav ma G 10-20 New_York_City test
/test/girl/ma/9b.wav ma G 10-20 New_York_City test
/test/girl/ma/o36oa.wav ma G 10-20 New_York_City test
/test/girl/ma/o3oa.wav ma G 10-20 New_York_City test
/test/girl/ma/o48a.wav ma G 10-20 New_York_City test
/test/girl/ma/o8a.wav ma G 10-20 New_York_City test
/test/girl/ma/o94a.wav ma G 10-20 New_York_City test
/test/girl/ma/oa.wav ma G 10-20 New_York_City test
/test/girl/ma/ob.wav ma G 10-20 New_York_City test
/test/girl/ma/z185526a.wav ma G 10-20 New_York_City test
/test/girl/ma/z56743za.wav ma G 10-20 New_York_City test
/test/girl/ma/z7a.wav ma G 10-20 New_York_City test
/test/girl/ma/za.wav ma G 10-20 New_York_City test
/test/girl/ma/zb.wav ma G 10-20 New_York_City test
/test/girl/ma/zz6a.wav ma G 10-20 New_York_City test
/test/girl/ma/zz96a.wav ma G 10-20 New_York_City test
/test/girl/mf/12a.wav mf G 0-10 Southwest test
/test/girl/mf/152a.wav mf G 0-10 Southwest test
/test/girl/mf/1542a.wav mf G 0-10 Southwest test
/test/girl/mf/176a.wav mf G 0-10 Southwest test
/test/girl/mf/1a.wav mf G 0-10 Southwest test
/test/girl/mf/1b.wav mf G 0-10 Southwest test
/test/girl/mf/1oa.wav mf G 0-10 Southwest test
/test/girl/mf/21628a.wav mf G 0-10 Southwest test
/test/girl/mf/26384a.wav mf G 0-10 Southwest test
/test/girl/mf/2718oa.wav mf G 0-10 Southwest test
/test/girl/mf/29a.wav mf G 0-10 Southwest test
/test/girl/mf/2a.wav mf G 0-10 Southwest test
/test/girl/mf/2b.wav mf G 0-10 Southwest test
/test/girl/mf/2z33a.wav mf G 0-10 Southwest test
/test/girl/mf/32a.wav mf G 0-10 Southwest test
/test/girl/mf/32z8a.wav mf G 0-10 Southwest test
/test/girl/mf/3674o1oa.wav mf G 0-10 Southwest test
/test/girl/mf/37z8a.wav mf G 0-10 Southwest test
/test/girl/mf/3a.wav mf G 0-10 Southwest test
/test/girl/mf/3b.wav mf G 0-10 Southwest test
/test/girl/mf/3z4z5a.wav mf G 0-10 Southwest test
/test/girl/mf/443za.wav mf G 0-10 Southwest test
/test/girl/mf/44a.wav mf G 0-10 Southwest test
/test/girl/mf/463656za.wav mf G 0-10 Southwest test
/test/girl/mf/4758a.wav mf G 0-10 Southwest test
/test/girl/mf/489a.wav mf G 0-10 Southwest test
/test/girl/mf/4a.wav mf G 0-10 Southwest test
/test/girl/mf/4b.wav mf G 0-10 Southwest test
/test/girl/mf/53456a.wav mf G 0-10 Southwest test
/test/girl/mf/57354a.wav mf G 0-10 Southwest test
/test/girl/mf/59439a.wav mf G 0-10 Southwest test
/test/girl/mf/5a.wav mf G 0-10 Southwest test
/test/girl/mf/5b.wav mf G 0-10 Southwest test
/test/girl/mf/5o727a.wav mf G 0-10 Southwest test
/test/girl/mf/5z41a.wav mf G 0-10 Southwest test
/test/girl/mf/61a.wav mf G 0-10 Southwest test
/test/girl/mf/66a.wav mf G 0-10 Southwest test
/test/girl/mf/691z6a.wav mf G 0-10 Southwest test
/test/girl/mf/69z7zzza.wav mf G 0-10 Southwest test
/test/girl/mf/6a.wav mf G 0-10 Southwest test
/test/girl/mf/6b.wav mf G 0-10 Southwest test
/test/girl/mf/6o5a.wav mf G 0-10 Southwest test
/test/girl/mf/718935oa.wav mf G 0-10 Southwest test
/test/girl/mf/7493992a.wav mf G 0-10 Southwest test
/test/girl/mf/76a.wav mf G 0-10 Southwest test
/test/girl/mf/785a.wav mf G 0-10 Southwest test
/test/girl/mf/797a.wav mf G 0-10 Southwest test
/test/girl/mf/7a.wav mf G 0-10 Southwest test
/test/girl/mf/7b.wav mf G 0-10 Southwest test
/test/girl/mf/81223o6a.wav mf G 0-10 Southwest test
/test/girl/mf/8178a.wav mf G 0-10 Southwest test
/test/girl/mf/821oa.wav mf G 0-10 Southwest test
/test/girl/mf/8597a.wav mf G 0-10 Southwest test
/test/girl/mf/87a.wav mf G 0-10 Southwest test
/test/girl/mf/8a.wav mf G 0-10 Southwest test
/test/girl/mf/8b.wav mf G 0-10 Southwest test
/test/girl/mf/9264111a.wav mf G 0-10 Southwest test
/test/girl/mf/9661319a.wav mf G 0-10 Southwest test
/test/girl/mf/98a.wav mf G 0-10 Southwest test
/test/girl/mf/98zza.wav mf G 0-10 Southwest test
/test/girl/mf/9a.wav mf G 0-10 Southwest test
/test/girl/mf/9b.wav mf G 0-10 Southwest test
/test/girl/mf/9z2a.wav mf G 0-10 Southwest test
/test/girl/mf/o29a.wav mf G 0-10 Southwest test
/test/girl/mf/o2a.wav mf G 0-10 Southwest test
/test/girl/mf/o38o8a.wav mf G 0-10 Southwest test
/test/girl/mf/o6o134oa.wav mf G 0-10 Southwest test
/test/girl/mf/oa.wav mf G 0-10 Southwest test
/test/girl/mf/ob.wav mf G 0-10 Southwest test
/test/girl/mf/oooa.wav mf G 0-10 Southwest test
/test/girl/mf/z147z55a.wav mf G 0-10 Southwest test
/test/girl/mf/z195z24a.wav mf G 0-10 Southwest test
/test/girl/mf/z37a.wav mf G 0-10 Southwest test
/test/girl/mf/z77a.wav mf G 0-10 Southwest test
/test/girl/mf/za.wav mf G 0-10 Southwest test
/test/girl/mf/zb.wav mf G 0-10 Southwest test
/test/girl/mf/zz683a.wav mf G 0-10 Southwest test
/test/girl/mg/15o2a.wav mg G 10-20 Gulf_South test
/test/girl/mg/15z9a.wav mg G 10-20 Gulf_South test
/test/girl/mg/18a.wav mg G 10-20 Gulf_South test
/test/girl/mg/1933646a.wav mg G 10-20 Gulf_South test
/test/girl/mg/1a.wav mg G 10-20 Gulf_South test
/test/girl/mg/1b.wav mg G 10-20 Gulf_South test
/test/girl/mg/1z5a.wav mg G 10-20 Gulf_South test
/test/girl/mg/23a.wav mg G 10-20 Gulf_South test
/test/girl/mg/254z7a.wav mg G 10-20 Gulf_South test
/test/girl/mg/2675a.wav mg G 10-20 Gulf_South test
/test/girl/mg/2782a.wav mg G 10-20 Gulf_South test
/test/girl/mg/297z7a.wav mg G 10-20 Gulf_South test
/test/girl/mg/2a.wav mg G 10-20 Gulf_South test
/test/girl/mg/2b.wav mg G 10-20 Gulf_South test
/test/girl/mg/338a.wav mg G 10-20 Gulf_South test
/test/girl/mg/3796a.wav mg G 10-20 Gulf_South test
/test/girl/mg/37a.wav mg G 10-20 Gulf_South test
/test/girl/mg/396621oa.wav mg G 10-20 Gulf_South test
/test/girl/mg/3a.wav mg G 10-20 Gulf_South test
/test/girl/mg/3b.wav mg G 10-20 Gulf_South test
/test/girl/mg/3o9a.wav mg G 10-20 Gulf_South test
/test/girl/mg/41a.wav mg G 10-20 Gulf_South test
/test/girl/mg/44a.wav mg G 10-20 Gulf_South test
/test/girl/mg/458a.wav mg G 10-20 Gulf_South test
/test/girl/mg/478a.wav mg G 10-20 Gulf_South test
/test/girl/mg/4892a.wav mg G 10-20 Gulf_South test
/test/girl/mg/4a.wav mg G 10-20 Gulf_South test
/test/girl/mg/4b.wav mg G 10-20 Gulf_South test
/test/girl/mg/51471a.wav mg G 10-20 Gulf_South test
/test/girl/mg/51zz6a.wav mg G 10-20 Gulf_South test
/test/girl/mg/55916a.wav mg G 10-20 Gulf_South test
/test/girl/mg/5717a.wav mg G 10-20 Gulf_South test
/test/girl/mg/5774984a.wav mg G 10-20 Gulf_South test
/test/girl/mg/5a.wav mg G 10-20 Gulf_South test
/test/girl/mg/5b.wav mg G 10-20 Gulf_South test
/test/girl/mg/6185o49a.wav mg G 10-20 Gulf_South test
/test/girl/mg/6211427a.wav mg G 10-20 Gulf_South test
/test/girl/mg/63a.wav mg G 10-20 Gulf_South test
/test/girl/mg/67a.wav mg G 10-20 Gulf_South test
/test/girl/mg/6a.wav mg G 10-20 Gulf_South test
/test/girl/mg/6b.wav mg G 10-20 Gulf_South test
/test/girl/mg/6z2z224a.wav mg G 10-20 Gulf_South test
/test/girl/mg/72zza.wav mg G 10-20 Gulf_South test
/test/girl/mg/732za.wav mg G 10-20 Gulf_South test
/test/girl/mg/74a.wav mg G 10-20 Gulf_South test
/test/girl/mg/75a.wav mg G 10-20 Gulf_South test
/test/girl/mg/7a.wav mg G 10-20 Gulf_South test
/test/girl/mg/7b.wav mg G 10-20 Gulf_South test
/test/girl/mg/7o5a.wav mg G 10-20 Gulf_South test
/test/girl/mg/82oa.wav mg G 10-20 Gulf_South test
/test/girl/mg/8341317a.wav mg G 10-20 Gulf_South test
/test/girl/mg/83a.wav mg G 10-20 Gulf_South test
/test/girl/mg/87765a.wav mg G 10-20 Gulf_South test
/test/girl/mg/888z1a.wav mg G 10-20 Gulf_South test
/test/girl/mg/8a.wav mg G 10-20 Gulf_South test
/test/girl/mg/8b.wav mg G 10-20 Gulf_South test
/test/girl/mg/926oa.wav mg G 10-20 Gulf_South test
/test/girl/mg/94286a.wav mg G 10-20 Gulf_South test
/test/girl/mg/9868z3za.wav mg G 10-20 Gulf_South test
/test/girl/mg/99z9a.wav mg G 10-20 Gulf_South test
/test/girl/mg/9a.wav mg G 10-20 Gulf_South test
/test/girl/mg/9b.wav mg G 10-20 Gulf_South test
/test/girl/mg/9o7a.wav mg G 10-20 Gulf_South test
/test/girl/mg/o12a.wav mg G 10-20 Gulf_South test
/test/girl/mg/o684469a.wav mg G 10-20 Gulf_South test
/test/girl/mg/o8oooa.wav mg G 10-20 Gulf_South test
/test/girl/mg/o9597a.wav mg G 10-20 Gulf_South test
/test/girl/mg/oa.wav mg G 10-20 Gulf_South test
/test/girl/mg/ob.wav mg G 10-20 Gulf_South test
/test/girl/mg/oo13932a.wav mg G 10-20 Gulf_South test
/test/girl/mg/z1za.wav mg G 10-20 Gulf_South test
/test/girl/mg/z3z5611a.wav mg G 10-20 Gulf_South test
/test/girl/mg/z63a.wav mg G 10-20 Gulf_South test
/test/girl/mg/za.wav mg G 10-20 Gulf_South test
/test/girl/mg/zb.wav mg G 10-20 Gulf_South test
/test/girl/mg/zz43za.wav mg G 10-20 Gulf_South test
/test/girl/mg/zza.wav mg G 10-20 Gulf_South test
/test/girl/mt/13oa.wav mt G 0-10 Southwest test
/test/girl/mt/16624a.wav mt G 0-10 Southwest test
/test/girl/mt/17185a.wav mt G 0-10 Southwest test
/test/girl/mt/17a.wav mt G 0-10 Southwest test
/test/girl/mt/1a.wav mt G 0-10 Southwest test
/test/girl/mt/1b.wav mt G 0-10 Southwest test
/test/girl/mt/1o19a.wav mt G 0-10 Southwest test
/test/girl/mt/214o4a.wav mt G 0-10 Southwest test
/test/girl/mt/25a.wav mt G 0-10 Southwest test
/test/girl/mt/26za.wav mt G 0-10 Southwest test
/test/girl/mt/29a.wav mt G 0-10 Southwest test
/test/girl/mt/2a.wav mt G 0-10 Southwest test
/test/girl/mt/2b.wav mt G 0-10 Southwest test
/test/girl/mt/2za.wav mt G 0-10 Southwest test
/test/girl/mt/3686a.wav mt G 0-10 Southwest test
/test/girl/mt/36a.wav mt G 0-10 Southwest test
/test/girl/mt/3844276a.wav mt G 0-10 Southwest test
/test/girl/mt/394a.wav mt G 0-10 Southwest test
/test/girl/mt/3a.wav mt G 0-10 Southwest test
/test/girl/mt/3b.wav mt G 0-10 Southwest test
/test/girl/mt/3o7a.wav mt G 0-10 Southwest test
/test/girl/mt/43za.wav mt G 0-10 Southwest test
/test/girl/mt/454721oa.wav mt G 0-10 Southwest test
/test/girl/mt/4883a.wav mt G 0-10 Southwest test
/test/girl/mt/49635a.wav mt G 0-10 Southwest test
/test/girl/mt/4a.wav mt G 0-10 Southwest test
/test/girl/mt/4b.wav mt G 0-10 Southwest test
/test/girl/mt/4oa.wav mt G 0-10 Southwest test
/test/girl/mt/528a.wav mt G 0-10 Southwest test
/test/girl/mt/53596o3a.wav mt G 0-10 Southwest test
/test/girl/mt/5589a.wav mt G 0-10 Southwest test
/test/girl/mt/558o5a.wav mt G 0-10 Southwest test
/test/girl/mt/5a.wav mt G 0-10 Southwest test
/test/girl/mt/5b.wav mt G 0-10 Southwest test
/test/girl/mt/5z1a.wav mt G 0-10 Southwest test
/test/girl/mt/611a.wav mt G 0-10 Southwest test
/test/girl/mt/61z7a.wav mt G 0-10 Southwest test
/test/girl/mt/63197a.wav mt G 0-10 Southwest test
/test/girl/mt/66577o2a.wav mt G 0-10 Southwest test
/test/girl/mt/6a.wav mt G 0-10 Southwest test
/test/girl/mt/6b.wav mt G 0-10 Southwest test
/test/girl/mt/6z23a.wav mt G 0-10 Southwest test
/test/girl/mt/72o5247a.wav mt G 0-10 Southwest test
/test/girl/mt/7464137a.wav mt G 0-10 Southwest test
/test/girl/mt/7816a.wav mt G 0-10 Southwest test
/test/girl/mt/79a.wav mt G 0-10 Southwest test
/test/girl/mt/7a.wav mt G 0-10 Southwest test
/test/girl/mt/7b.wav mt G 0-10 Southwest test
/test/girl/mt/7oa.wav mt G 0-10 Southwest test
/test/girl/mt/815za.wav mt G 0-10 Southwest test
/test/girl/mt/856o8a.wav mt G 0-10 Southwest test
/test/girl/mt/898za.wav mt G 0-10 Southwest test
/test/girl/mt/8a.wav mt G 0-10 Southwest test
/test/girl/mt/8b.wav mt G 0-10 Southwest test
/test/girl/mt/8oa.wav mt G 0-10 Southwest test
/test/girl/mt/8z659a.wav mt G 0-10 Southwest test
/test/girl/mt/92a.wav mt G 0-10 Southwest test
/test/girl/mt/9774675a.wav mt G 0-10 Southwest test
/test/girl/mt/994a.wav mt G 0-10 Southwest test
/test/girl/mt/9a.wav mt G 0-10 Southwest test
/test/girl/mt/9b.wav mt G 0-10 Southwest test
/test/girl/mt/9o953o8a.wav mt G 0-10 Southwest test
/test/girl/mt/9za.wav mt G 0-10 Southwest test
/test/girl/mt/o2oo123a.wav mt G 0-10 Southwest test
/test/girl/mt/o4292a.wav mt G 0-10 Southwest test
/test/girl/mt/o673764a.wav mt G 0-10 Southwest test
/test/girl/mt/o699a.wav mt G 0-10 Southwest test
/test/girl/mt/oa.wav mt G 0-10 Southwest test
/test/girl/mt/ob.wav mt G 0-10 Southwest test
/test/girl/mt/oo71a.wav mt G 0-10 Southwest test
/test/girl/mt/z2562a.wav mt G 0-10 Southwest test
/test/girl/mt/z322z68a.wav mt G 0-10 Southwest test
/test/girl/mt/z4914a.wav mt G 0-10 Southwest test
/test/girl/mt/z5za.wav mt G 0-10 Southwest test
/test/girl/mt/z9za.wav mt G 0-10 Southwest test
/test/girl/mt/za.wav mt G 0-10 Southwest test
/test/girl/mt/zb.wav mt G 0-10 Southwest test
/test/girl/nb/15859a.wav nb G 0-10 Southwest test
/test/girl/nb/15oa.wav nb G 0-10 Southwest test
/test/girl/nb/1741149a.wav nb G 0-10 Southwest test
/test/girl/nb/186a.wav nb G 0-10 Southwest test
/test/girl/nb/1a.wav nb G 0-10 Southwest test
/test/girl/nb/1b.wav nb G 0-10 Southwest test
/test/girl/nb/1za.wav nb G 0-10 Southwest test
/test/girl/nb/212a.wav nb G 0-10 Southwest test
/test/girl/nb/236z4a.wav nb G 0-10 Southwest test
/test/girl/nb/26a.wav nb G 0-10 Southwest test
/test/girl/nb/27595a.wav nb G 0-10 Southwest test
/test/girl/nb/28z7a.wav nb G 0-10 Southwest test
/test/girl/nb/2a.wav nb G 0-10 Southwest test
/test/girl/nb/2b.wav nb G 0-10 Southwest test
/test/girl/nb/3145a.wav nb G 0-10 Southwest test
/test/girl/nb/34oo868a.wav nb G 0-10 Southwest test
/test/girl/nb/3645a.wav nb G 0-10 Southwest test
/test/girl/nb/3a.wav nb G 0-10 Southwest test
/test/girl/nb/3b.wav nb G 0-10 Southwest test
/test/girl/nb/3z56a.wav nb G 0-10 Southwest test
/test/girl/nb/3zz39zza.wav nb G 0-10 Southwest test
/test/girl/nb/441a.wav nb G 0-10 Southwest test
/test/girl/nb/48o67a.wav nb G 0-10 Southwest test
/test/girl/nb/492a.wav nb G 0-10 Southwest test
/test/girl/nb/4a.wav nb G 0-10 Southwest test
/test/girl/nb/4b.wav nb G 0-10 Southwest test
/test/girl/nb/4o25o8oa.wav nb G 0-10 Southwest test
/test/girl/nb/4z782a.wav nb G 0-10 Southwest test
/test/girl/nb/52a.wav nb G 0-10 Southwest test
/test/girl/nb/53a.wav nb G 0-10 Southwest test
/test/girl/nb/5729a.wav nb G 0-10 Southwest test
/test/girl/nb/57558a.wav nb G 0-10 Southwest test
/test/girl/nb/5a.wav nb G 0-10 Southwest test
/test/girl/nb/5b.wav nb G 0-10 Southwest test
/test/girl/nb/5z5za.wav nb G 0-10 Southwest test
/test/girl/nb/6173a.wav nb G 0-10 Southwest test
/test/girl/nb/62o3a.wav nb G 0-10 Southwest test
/test/girl/nb/63a.wav nb G 0-10 Southwest test
/test/girl/nb/6776za.wav nb G 0-10 Southwest test
/test/girl/nb/68a.wav nb G 0-10 Southwest test
/test/girl/nb/6a.wav nb G 0-10 Southwest test
/test/girl/nb/6b.wav nb G 0-10 Southwest test
/test/girl/nb/72a.wav nb G 0-10 Southwest test
/test/girl/nb/73o52a.wav nb G 0-10 Southwest test
/test/girl/nb/76a.wav nb G 0-10 Southwest test
/test/girl/nb/7931896a.wav nb G 0-10 Southwest test
/test/girl/nb/79a.wav nb G 0-10 Southwest test
/test/girl/nb/7a.wav nb G 0-10 Southwest test
/test/girl/nb/7b.wav nb G 0-10 Southwest test
/test/girl/nb/81284a.wav nb G 0-10 Southwest test
/test/girl/nb/84716a.wav nb G 0-10 Southwest test
/test/girl/nb/851a.wav nb G 0-10 Southwest test
/test/girl/nb/87z9889a.wav nb G 0-10 Southwest test
/test/girl/nb/887a.wav nb G 0-10 Southwest test
/test/girl/nb/8a.wav nb G 0-10 Southwest test
/test/girl/nb/8b.wav nb G 0-10 Southwest test
/test/girl/nb/94zz269a.wav nb G 0-10 Southwest test
/test/girl/nb/954a.wav nb G 0-10 Southwest test
